"timeMerged","stress_outbreak","BAs_shopping","pss_1","pss_2","pss_3","pss_4","pss_5","pss_6","pss_7","pss_8","pss_9","pss_10","pss_11","pss_12","pss_13","pss_14"
13,9,"somewhat",3,5,4,2,1,1,3,4,1,2,4,5,3,4
13,5,"somewhat",3,2,3,4,4,5,2,1,3,5,4,3,4,2
13,3,"quite a lot",5,3,4,2,4,3,3,4,3,1,3,4,2,4
13,2,"not at all",1,1,1,1,3,1,1,1,1,1,1,3,3,1
13,8,"not at all",3,4,3,2,3,3,2,2,2,3,4,3,2,3
13,4,"a little bit",3,2,4,2,3,3,3,4,3,2,3,3,2,3
13,7,"a little bit",4,4,3,2,3,3,4,3,4,3,4,4,3,3
13,8,"somewhat",4,3,3,4,2,4,2,4,3,4,2,3,2,4
13,3,"not at all",1,1,1,2,5,2,3,1,2,3,1,1,3,1
13,8,"quite a lot",2,5,2,1,5,2,2,2,2,2,3,3,2,2
13,10,"somewhat",4,3,4,2,2,3,3,3,1,2,3,3,3,4
13,9,"quite a lot",4,4,3,3,3,3,3,3,2,3,3,4,3,4
13,9,"too much",4,4,4,2,1,2,1,5,2,3,3,3,2,3
13,4,"somewhat",2,2,2,2,2,2,3,1,2,2,2,5,2,1
13,7,"quite a lot",4,1,4,2,4,2,4,5,4,1,5,4,2,2
13,7,"a little bit",4,3,4,2,3,3,2,5,3,4,3,2,1,3
13,8,"quite a lot",4,3,3,1,2,4,1,4,2,2,3,3,3,4
14,8,"a little bit",2,3,2,2,2,2,2,1,2,2,2,4,2,1
14,6,"not at all",5,4,3,3,4,3,4,4,4,5,4,4,4,3
14,9,"quite a lot",3,4,3,4,3,2,3,4,4,4,1,3,3,3
14,10,"too much",5,4,4,2,1,1,1,4,3,1,4,5,2,5
14,10,"too much",4,4,5,1,1,2,1,4,2,1,4,5,2,4
14,10,"somewhat",2,3,3,2,2,2,3,3,2,3,2,3,2,3
14,8,"somewhat",3,3,4,4,2,4,3,4,2,4,4,3,2,4
14,8,"quite a lot",3,2,3,3,4,2,3,4,4,2,4,4,3,3
14,8,"somewhat",3,4,3,4,4,4,3,4,5,4,5,4,3,4
14,6,"somewhat",4,4,3,3,4,3,2,3,2,3,3,3,3,2
14,5,"a little bit",4,4,3,2,4,3,3,2,3,2,4,3,3,2
14,8,"not at all",4,4,2,3,3,3,2,3,3,2,3,3,3,3
14,1,"not at all",1,1,1,2,5,5,5,1,5,5,1,3,2,1
14,9,"somewhat",3,3,5,2,3,2,4,2,2,2,4,4,2,2
14,8,"quite a lot",4,5,5,3,4,3,4,4,4,3,5,5,3,4
14,8,"a little bit",2,3,3,4,4,2,3,2,2,3,3,3,2,2
14,5,"quite a lot",3,4,3,2,2,3,4,2,2,4,4,4,4,4
14,2,"a little bit",3,3,5,3,4,4,3,4,3,4,3,5,2,4
14,3,"a little bit",2,4,2,1,1,1,3,1,2,3,2,3,2,1
14,8,"quite a lot",3,4,5,1,2,3,2,4,5,2,4,3,2,5
14,10,"quite a lot",3,5,4,2,1,1,2,5,1,2,5,3,2,5
14,9,"somewhat",3,4,3,2,2,2,3,5,2,1,5,4,2,5
14,8,"a little bit",2,4,3,3,3,3,3,3,3,3,2,3,3,3
14,4,"not at all",1,1,1,1,1,1,2,1,2,1,1,3,1,1
14,8,"quite a lot",5,5,5,1,2,2,2,4,1,2,5,4,2,5
14,6,"somewhat",3,3,3,3,3,3,3,3,3,3,3,3,3,3
14,9,"too much",5,3,3,3,2,2,2,3,1,3,4,5,1,4
14,8,"quite a lot",3,3,4,2,3,3,3,4,3,2,4,4,3,4
14,5,"somewhat",4,4,4,2,3,2,3,4,3,3,3,3,3,4
14,8,"somewhat",4,2,4,4,3,3,2,3,3,2,4,4,4,3
14,2,"too much",2,3,3,3,2,3,2,2,2,3,2,3,3,3
14,10,"too much",4,3,3,2,2,2,3,4,2,3,3,3,4,4
14,6,"too much",5,3,4,2,3,3,2,3,1,4,4,4,1,2
14,8,"quite a lot",4,3,4,1,3,2,1,3,2,2,4,3,2,3
14,8,"quite a lot",3,3,5,2,3,2,2,5,1,2,5,4,2,3
14,10,"somewhat",4,3,4,1,1,2,1,3,2,2,2,3,4,3
14,7,"somewhat",4,3,3,4,3,2,4,4,4,3,3,2,2,4
14,8,"quite a lot",3,3,4,3,2,3,3,4,2,2,3,4,3,3
14,10,"quite a lot",4,3,5,3,2,3,3,3,3,4,3,4,3,4
14,3,"a little bit",5,5,5,4,5,5,5,5,5,5,5,5,3,5
14,8,"too much",4,5,5,2,4,3,3,4,1,2,3,5,2,4
14,10,"a little bit",4,4,4,3,2,3,1,4,3,2,4,3,1,5
14,7,"somewhat",4,4,4,2,3,1,3,3,3,2,5,3,2,4
14,8,"too much",5,4,4,1,2,2,1,4,1,1,5,5,2,4
14,6,"a little bit",3,3,2,2,1,1,2,2,2,1,2,4,2,2
14,2,"quite a lot",2,5,3,2,2,1,3,4,3,2,3,5,2,1
14,7,"a little bit",3,2,3,2,3,3,3,2,4,3,3,3,3,4
14,8,"not at all",3,3,3,3,3,3,3,3,3,3,3,3,3,3
14,6,"quite a lot",4,2,3,3,3,2,1,5,2,2,3,5,2,3
14,9,"quite a lot",4,4,4,1,1,1,2,3,2,2,3,3,2,3
14,3,"a little bit",2,2,2,2,2,2,2,2,2,2,2,4,2,2
14,8,"somewhat",4,4,2,2,3,3,4,4,2,3,3,2,2,4
14,9,"quite a lot",4,5,5,2,2,1,1,5,2,2,4,4,3,5
14,9,"a little bit",3,3,4,3,3,3,2,4,3,2,4,4,2,3
14,10,"not at all",4,5,5,3,2,4,4,5,4,4,1,2,4,4
14,8,"quite a lot",4,3,3,2,2,4,2,3,4,2,2,3,2,3
14,5,"a little bit",3,4,4,3,3,3,3,4,3,3,4,4,2,4
14,9,"quite a lot",3,4,3,3,2,3,3,2,3,3,3,3,3,3
14,8,"somewhat",4,3,3,1,3,1,1,4,3,2,2,3,2,4
14,6,"quite a lot",3,3,3,4,3,2,2,3,4,2,3,3,3,2
14,5,"not at all",2,3,3,3,3,3,3,2,3,3,2,3,3,3
14,8,"somewhat",3,3,3,2,3,3,4,3,2,4,4,5,2,3
14,6,"quite a lot",4,4,3,2,3,2,3,4,3,3,4,3,3,4
14,9,"somewhat",3,4,3,2,2,1,2,4,2,1,3,4,2,4
14,8,"somewhat",2,4,3,3,3,3,4,3,4,2,3,2,3,4
14,8,"somewhat",3,3,3,3,3,3,3,3,3,3,3,3,3,3
14,6,"somewhat",2,3,2,1,1,2,2,2,1,2,3,5,1,2
14,8,"a little bit",4,2,4,4,3,3,4,3,4,3,2,3,3,4
14,8,"somewhat",4,2,2,4,4,3,3,4,2,3,2,3,2,4
14,5,"a little bit",2,1,3,2,2,2,2,1,2,2,2,4,2,1
14,9,"somewhat",3,4,3,2,1,3,3,2,2,4,2,4,2,3
14,7,"somewhat",3,3,2,3,2,2,2,3,3,3,4,4,2,3
14,8,"somewhat",2,4,3,3,2,4,3,3,2,3,3,2,4,2
14,9,"a little bit",3,4,4,3,1,2,3,4,2,1,4,5,2,4
14,8,"quite a lot",5,2,5,2,4,4,3,3,4,3,3,3,3,2
14,4,"somewhat",4,4,3,3,3,3,3,4,3,3,3,3,3,3
14,6,"a little bit",4,3,3,3,2,4,3,4,3,3,1,2,2,4
14,8,"somewhat",3,4,5,1,2,2,1,4,2,3,5,5,3,5
14,4,"a little bit",2,2,3,2,2,2,2,2,3,2,2,3,3,2
14,8,"somewhat",2,1,3,1,2,1,3,1,1,2,2,4,1,1
14,6,"quite a lot",2,3,1,2,3,1,2,2,3,2,2,3,2,3
14,8,"somewhat",3,4,3,3,2,2,2,4,3,3,3,3,3,4
14,7,"too much",5,4,4,1,3,2,2,3,3,2,4,3,1,5
15,6,"quite a lot",4,5,3,3,3,1,1,4,2,1,4,3,3,3
15,4,"a little bit",1,1,1,1,1,1,1,1,1,1,1,5,1,1
15,10,"too much",3,4,3,2,2,3,2,5,4,3,3,4,2,2
15,7,"quite a lot",3,4,3,3,2,2,3,3,2,3,4,4,3,3
15,5,"somewhat",2,3,3,2,2,2,3,2,2,3,2,3,2,3
15,9,"somewhat",4,4,5,3,2,3,2,4,3,1,3,3,4,5
15,3,"a little bit",2,2,3,1,1,1,3,1,2,2,1,5,1,1
15,6,"somewhat",4,2,4,1,4,1,3,4,3,3,3,4,5,4
15,10,"somewhat",3,2,5,3,4,4,5,4,4,4,4,5,3,4
15,7,"quite a lot",2,2,2,3,3,2,3,2,4,3,3,4,2,3
15,7,"quite a lot",2,1,3,3,2,2,2,1,2,2,1,4,2,1
15,8,"a little bit",3,3,4,4,4,3,4,5,2,3,5,4,2,3
15,7,"somewhat",4,3,2,3,4,4,4,3,3,2,3,4,3,3
15,8,"a little bit",3,2,3,1,2,2,3,5,2,3,3,3,3,4
15,8,"somewhat",4,4,3,2,2,3,2,3,2,2,3,4,2,3
15,9,"somewhat",4,3,5,2,1,2,2,3,2,1,3,5,2,5
15,2,"not at all",3,1,4,2,1,2,2,1,2,2,2,3,2,2
15,3,"a little bit",1,3,1,2,3,2,3,1,3,5,1,3,3,1
15,9,"somewhat",3,4,3,3,2,2,2,3,5,2,2,4,2,2
15,9,"quite a lot",3,4,3,3,3,2,2,4,2,2,4,3,3,4
15,10,"too much",5,5,4,1,1,2,2,5,1,1,4,4,2,4
15,9,"not at all",3,3,4,2,3,3,3,4,3,3,3,3,3,3
15,3,"not at all",2,2,2,2,2,2,3,2,2,2,2,3,2,2
15,4,"somewhat",4,2,3,4,3,3,4,3,2,2,4,4,3,3
15,5,"quite a lot",3,4,4,2,2,3,2,4,2,1,3,3,2,5
15,8,"somewhat",2,4,3,2,3,2,4,2,3,2,3,2,2,4
15,10,"somewhat",3,4,3,2,1,2,2,3,3,2,3,4,2,3
15,8,"quite a lot",2,3,2,2,4,1,3,2,2,2,1,5,1,1
15,4,"a little bit",2,2,2,1,1,1,1,1,1,1,2,3,1,1
15,10,"quite a lot",4,4,5,2,1,2,1,4,2,2,5,5,1,5
15,3,"not at all",1,1,2,3,3,3,3,1,3,3,1,3,3,1
15,4,"quite a lot",5,2,3,2,2,1,2,3,3,3,4,3,2,3
15,4,"a little bit",2,2,2,2,3,2,3,2,2,3,1,3,1,2
15,6,"somewhat",2,2,2,1,2,2,1,1,1,2,3,4,1,4
15,8,"somewhat",4,5,3,2,3,3,2,4,2,2,5,3,2,4
15,7,"somewhat",5,3,3,3,2,2,2,3,2,3,3,4,3,4
15,1,"a little bit",3,3,3,3,3,3,3,3,3,3,3,3,3,3
15,4,"a little bit",2,2,2,2,2,2,2,2,2,2,2,4,2,2
15,5,"somewhat",5,4,4,3,2,2,1,5,3,1,1,4,1,4
15,9,"not at all",3,2,3,2,2,2,3,2,2,2,3,5,3,3
15,7,"a little bit",4,4,4,3,3,3,3,4,2,3,3,3,4,4
15,3,"a little bit",1,1,2,5,5,5,3,2,5,3,2,1,5,1
15,6,"too much",5,4,4,1,2,1,1,4,2,1,5,5,2,4
15,7,"quite a lot",2,2,2,3,2,3,2,2,3,2,4,3,2,3
15,4,"somewhat",4,3,3,3,3,2,2,2,2,2,4,3,1,3
15,10,"somewhat",4,4,5,3,2,2,2,5,3,1,3,2,2,3
15,2,"a little bit",2,2,3,1,1,1,2,2,2,1,2,4,1,2
15,9,"somewhat",3,3,2,2,2,3,2,3,2,3,2,3,3,2
15,7,"a little bit",3,2,3,2,3,2,2,4,3,3,3,3,3,4
15,10,"quite a lot",5,4,3,2,1,3,2,4,2,2,5,5,1,4
15,4,"somewhat",4,3,1,3,1,3,3,4,2,2,4,3,2,2
15,10,"quite a lot",3,3,4,3,2,2,2,4,3,2,3,5,3,4
15,4,"a little bit",3,4,4,3,3,3,3,4,2,3,3,5,3,3
15,7,"not at all",4,3,3,4,2,5,5,5,2,4,5,5,2,2
15,9,"too much",4,4,4,2,2,3,2,4,3,3,3,3,2,4
15,3,"somewhat",2,2,2,3,3,3,3,3,2,2,3,4,2,3
15,7,"not at all",4,4,4,3,3,3,4,4,3,3,1,5,3,3
15,8,"a little bit",3,4,4,2,2,2,3,3,4,3,2,5,4,3
15,9,"somewhat",4,4,4,2,3,1,2,4,2,1,4,5,2,4
15,8,"quite a lot",2,5,2,3,3,3,2,1,3,2,3,5,2,3
15,9,"quite a lot",4,5,3,1,3,3,2,5,3,2,4,5,2,3
15,4,"not at all",2,3,4,3,3,3,5,4,3,3,2,4,4,4
15,7,"somewhat",4,5,5,2,2,1,1,5,1,2,4,4,1,4
15,3,"a little bit",5,4,3,3,2,1,2,5,3,3,4,3,3,4
15,9,"quite a lot",4,1,2,1,3,1,2,1,2,1,2,5,2,1
15,2,"somewhat",4,3,3,4,3,2,3,4,4,3,1,2,2,4
15,9,"somewhat",4,3,2,3,3,3,3,3,3,4,4,4,2,3
15,8,"quite a lot",3,5,4,1,4,4,4,2,3,1,5,5,3,4
15,7,"somewhat",2,1,2,2,4,2,2,4,4,3,1,3,3,3
15,3,"somewhat",3,3,2,1,2,2,4,5,1,3,4,4,2,3
15,8,"a little bit",3,3,4,2,3,2,4,4,3,4,3,5,2,5
15,5,"not at all",2,1,1,3,3,2,2,1,2,2,2,3,2,1
15,7,"somewhat",4,3,4,3,3,2,3,3,3,2,2,4,3,4
15,7,"somewhat",3,2,3,2,2,3,2,3,3,3,3,4,4,3
15,2,"a little bit",3,5,4,4,4,4,5,3,3,4,3,4,2,4
15,4,"somewhat",3,4,3,3,4,2,4,3,4,2,3,4,3,4
15,8,"somewhat",4,4,3,3,3,3,4,4,2,3,4,4,3,5
15,6,"quite a lot",4,2,3,1,2,1,2,1,2,2,3,5,1,1
15,8,"a little bit",3,2,3,2,2,2,3,2,2,2,3,5,2,3
15,6,"quite a lot",4,4,4,2,2,2,2,4,3,2,4,4,2,4
15,9,"quite a lot",5,4,5,3,1,2,2,3,2,2,4,4,2,4
15,3,"quite a lot",3,4,2,3,3,5,3,4,3,4,4,4,2,3
15,10,"too much",3,2,5,2,3,3,3,3,3,4,4,3,3,3
15,6,"too much",4,4,3,2,2,2,2,4,2,3,3,4,3,3
15,6,"quite a lot",3,4,3,2,2,3,3,4,2,2,4,3,3,3
15,8,"quite a lot",3,4,3,2,2,3,1,5,2,2,5,4,1,4
15,4,"a little bit",1,1,2,1,1,1,2,1,1,1,1,3,1,1
15,8,"too much",3,3,4,2,2,3,3,3,3,2,4,5,2,4
16,7,"a little bit",3,4,2,3,3,3,3,4,2,4,2,3,4,3
16,3,"somewhat",1,1,2,2,2,2,2,2,2,2,1,4,1,2
16,9,"quite a lot",5,5,1,2,2,2,1,4,1,2,4,3,2,5
16,9,"quite a lot",5,4,5,3,3,2,4,3,2,3,2,4,3,4
16,9,"too much",3,5,4,2,2,1,3,4,1,2,1,5,1,4
16,8,"quite a lot",3,3,3,3,2,1,2,4,2,2,3,3,2,3
16,9,"too much",4,4,5,1,2,1,1,4,2,2,5,4,1,5
16,7,"a little bit",5,4,3,2,4,2,4,3,3,3,5,3,3,4
16,7,"somewhat",4,3,5,2,2,3,3,3,2,2,4,4,2,3
16,9,"quite a lot",4,3,4,2,2,1,3,4,2,2,4,3,1,5
16,8,"too much",3,5,4,3,2,3,1,3,2,2,4,5,2,4
16,7,"a little bit",5,5,4,4,3,4,2,4,3,4,4,2,3,4
16,8,"somewhat",2,1,3,2,2,2,3,1,2,2,2,3,2,2
16,5,"not at all",5,4,4,3,3,3,4,3,2,4,5,4,4,3
16,9,"too much",2,3,1,1,3,5,2,4,4,3,5,3,2,3
16,4,"a little bit",1,1,1,1,1,1,1,1,1,1,1,5,1,1
16,6,"not at all",5,1,3,4,3,4,2,5,2,5,2,2,2,3
16,5,"somewhat",3,3,2,2,3,2,3,2,3,3,3,4,3,2
16,10,"quite a lot",3,4,5,1,2,2,3,3,1,1,4,5,3,5
16,10,"not at all",5,5,5,3,1,2,3,3,3,3,4,3,1,3
16,8,"somewhat",4,2,4,3,3,2,4,4,2,2,3,4,1,5
16,7,"too much",4,4,3,3,3,2,3,4,2,1,4,3,2,3
16,8,"a little bit",4,5,5,3,3,3,3,5,1,2,3,3,2,3
16,8,"not at all",2,1,3,2,2,2,2,1,2,2,2,5,1,1
16,6,"quite a lot",1,3,3,2,4,2,3,2,4,3,3,4,3,2
16,9,"too much",4,3,5,2,3,3,3,4,3,2,4,5,3,5
16,4,"not at all",5,5,5,5,5,4,4,1,5,5,5,3,2,1
16,4,"not at all",2,3,3,3,3,4,4,2,3,4,3,3,4,2
16,8,"quite a lot",3,2,3,3,2,2,2,2,4,2,3,5,3,3
16,8,"quite a lot",4,5,4,4,2,1,1,3,1,1,5,4,2,4
16,10,"too much",4,5,5,1,1,3,1,4,1,2,4,4,3,3
16,3,"a little bit",2,1,2,2,1,1,1,1,3,1,2,5,2,1
16,7,"quite a lot",4,3,4,2,3,2,2,4,3,4,3,4,3,3
16,8,"quite a lot",4,4,4,2,2,2,2,4,2,2,4,4,2,4
16,7,"somewhat",5,4,5,3,2,1,2,5,1,2,4,4,2,4
16,4,"not at all",1,1,2,2,2,2,2,1,2,2,1,3,2,1
16,8,"somewhat",3,4,3,3,4,3,2,4,3,3,3,4,2,3
16,9,"quite a lot",3,1,1,1,1,1,3,1,2,3,3,5,1,5
16,5,"quite a lot",4,3,4,3,2,2,2,4,1,3,5,5,1,3
16,4,"quite a lot",1,1,1,4,4,1,2,2,4,3,2,1,3,2
16,10,"not at all",2,1,2,2,2,2,2,1,2,2,2,3,1,1
16,10,"too much",4,5,4,1,3,2,2,5,2,2,5,5,2,5
16,8,"quite a lot",3,3,5,2,3,3,1,3,1,3,3,5,2,3
16,8,"somewhat",3,3,4,2,2,3,2,3,1,2,3,4,2,4
16,6,"somewhat",2,4,2,2,3,2,3,2,3,2,2,4,2,2
16,8,"somewhat",4,2,4,3,5,2,2,2,2,2,1,4,2,3
16,7,"a little bit",2,2,2,2,3,3,4,1,2,4,2,4,2,1
16,8,"somewhat",3,3,2,4,2,2,3,4,1,3,4,5,4,3
16,8,"a little bit",3,2,2,3,3,4,3,3,2,3,4,3,3,3
16,7,"quite a lot",2,2,3,2,2,1,2,2,2,2,1,3,1,2
16,6,"a little bit",2,3,2,2,4,3,3,3,2,3,4,3,2,4
16,4,"somewhat",3,4,3,3,2,3,2,4,2,2,3,3,3,2
16,7,"quite a lot",4,3,2,2,3,4,2,4,4,1,4,3,4,2
16,7,"quite a lot",2,2,3,2,2,3,2,3,3,3,3,4,2,4
16,6,"a little bit",4,2,4,3,2,3,4,4,3,3,4,3,3,2
16,9,"not at all",4,5,5,3,4,3,3,4,4,3,4,5,3,3
16,3,"somewhat",5,4,2,4,3,3,2,4,3,3,3,4,4,4
16,8,"too much",4,5,4,1,3,2,2,4,2,2,5,5,1,4
16,2,"a little bit",2,2,3,2,2,2,2,2,2,2,2,3,2,2
16,7,"quite a lot",2,3,3,1,2,1,3,1,4,2,4,2,3,5
16,5,"a little bit",2,3,3,3,3,3,3,2,4,3,2,2,4,2
16,10,"quite a lot",5,4,4,3,1,2,2,4,3,3,3,3,2,5
16,3,"somewhat",5,3,3,2,2,2,1,5,4,3,4,3,3,2
16,6,"somewhat",4,4,3,3,2,3,3,3,3,2,3,4,2,3
16,8,"somewhat",2,2,3,2,2,2,3,2,2,2,3,3,2,2
16,8,"quite a lot",5,5,4,3,4,4,4,4,5,4,4,5,4,4
16,8,"a little bit",2,3,3,3,2,2,3,4,2,1,3,5,3,5
16,8,"quite a lot",3,4,4,2,3,2,1,4,4,3,3,3,3,4
16,8,"somewhat",3,3,4,4,3,2,3,4,3,2,4,3,2,3
16,8,"a little bit",3,2,1,3,2,2,1,5,2,4,4,2,3,3
16,7,"somewhat",2,3,2,2,4,2,3,4,3,3,3,3,2,3
16,7,"quite a lot",2,3,4,2,3,4,4,4,3,2,3,4,2,3
16,9,"quite a lot",4,4,5,3,3,2,2,3,3,2,4,4,1,3
16,8,"somewhat",4,4,4,2,2,3,3,2,3,3,4,3,2,3
16,2,"a little bit",3,1,2,3,3,1,2,3,2,2,3,5,2,3
16,3,"quite a lot",1,4,5,5,5,2,5,1,3,5,1,1,5,5
16,7,"too much",5,4,2,2,3,4,3,4,3,1,3,3,1,2
16,4,"quite a lot",4,5,5,1,2,1,1,5,2,2,4,5,2,4
16,7,"a little bit",4,4,4,3,2,2,2,2,2,1,4,4,3,4
16,7,"quite a lot",3,4,4,4,3,1,2,5,3,3,2,4,3,4
16,5,"a little bit",2,4,3,3,3,3,3,3,3,3,3,2,4,4
16,7,"not at all",1,5,1,3,1,2,4,2,1,1,2,3,2,2
16,10,"quite a lot",4,4,5,1,2,2,2,3,4,1,5,4,1,3
16,5,"too much",3,2,2,2,3,1,1,4,3,2,4,5,4,1
16,3,"a little bit",2,1,2,1,2,1,2,2,2,2,2,3,2,1
16,2,"a little bit",1,1,2,1,1,2,2,1,1,2,1,4,1,1
16,10,"not at all",2,3,5,4,4,4,4,3,4,4,3,4,3,5
17,3,"not at all",1,1,1,2,1,1,1,1,1,1,1,4,2,1
